run_id,model,toolset_size,retrieval,invocation,repetition,query_id,query_type,axis,expected,lure,predicted,n_exposed,retrieval_hit,correct,hallucinated,invented_tool,lure_hit,parse_error,prompt_tokens,completion_tokens,total_tokens,latency_s,stage1_prompt_tokens,stage1_completion_tokens,stage1_latency_s,error,timestamp
deepseek-v4-flash|50|two_stage|native|x14|r1,deepseek-v4-flash,50,two_stage,native,1,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,13,1,1,0,0,0,0,1099,70,1169,0.9012,60,3,0.0843,,2026-08-30T13:50:53
deepseek-v4-flash|50|two_stage|native|x14|r2,deepseek-v4-flash,50,two_stage,native,2,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,13,1,1,0,0,0,0,1099,70,1169,0.8115,60,3,0.1068,,2026-08-30T13:50:54
deepseek-v4-flash|50|two_stage|native|x14|r3,deepseek-v4-flash,50,two_stage,native,3,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,13,1,1,0,0,0,0,1099,70,1169,0.7903,60,3,0.0787,,2026-08-30T13:50:55
deepseek-v4-flash|50|two_stage|native|x14|r4,deepseek-v4-flash,50,two_stage,native,4,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,13,1,1,0,0,0,0,1099,70,1169,0.7934,60,3,0.0831,,2026-08-30T13:50:56
deepseek-v4-flash|50|two_stage|native|x14|r5,deepseek-v4-flash,50,two_stage,native,5,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,13,1,1,0,0,0,0,1099,70,1169,0.781,60,3,0.0983,,2026-08-30T13:50:57
deepseek-v4-flash|50|two_stage|native|x15|r1,deepseek-v4-flash,50,two_stage,native,1,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,12,1,1,0,0,0,0,1044,50,1094,0.6955,61,3,0.0816,,2026-08-30T13:50:57
deepseek-v4-flash|50|two_stage|native|x15|r2,deepseek-v4-flash,50,two_stage,native,2,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,12,1,1,0,0,0,0,1044,50,1094,0.5974,61,3,0.0816,,2026-08-30T13:50:58
deepseek-v4-flash|50|two_stage|native|x15|r3,deepseek-v4-flash,50,two_stage,native,3,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,12,1,1,0,0,0,0,1044,50,1094,0.5714,61,3,0.1048,,2026-08-30T13:50:59
deepseek-v4-flash|50|two_stage|native|x15|r4,deepseek-v4-flash,50,two_stage,native,4,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,12,1,1,0,0,0,0,1044,50,1094,0.5669,61,3,0.0795,,2026-08-30T13:51:00
deepseek-v4-flash|50|two_stage|native|x15|r5,deepseek-v4-flash,50,two_stage,native,5,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,12,1,1,0,0,0,0,1044,50,1094,0.5885,61,3,0.0824,,2026-08-30T13:51:00
deepseek-v4-flash|50|two_stage|native|x16|r1,deepseek-v4-flash,50,two_stage,native,1,x16,distractor,recuperacao,delete_notification,cancel_scheduled_notification,delete_notification,13,1,1,0,0,0,0,1096,48,1144,0.6541,57,3,0.0814,,2026-08-30T13:51:01
deepseek-v4-flash|50|two_stage|native|x16|r2,deepseek-v4-flash,50,two_stage,native,2,x16,distractor,recuperacao,delete_notification,cancel_scheduled_notification,delete_notification,13,1,1,0,0,0,0,1096,48,1144,0.5806,57,3,0.1062,,2026-08-30T13:51:02
deepseek-v4-flash|50|two_stage|native|x16|r3,deepseek-v4-flash,50,two_stage,native,3,x16,distractor,recuperacao,delete_notification,cancel_scheduled_notification,delete_notification,13,1,1,0,0,0,0,1096,48,1144,0.5586,57,3,0.0841,,2026-08-30T13:51:02
deepseek-v4-flash|50|two_stage|native|x16|r4,deepseek-v4-flash,50,two_stage,native,4,x16,distractor,recuperacao,delete_notification,cancel_scheduled_notification,delete_notification,13,1,1,0,0,0,0,1096,48,1144,0.5517,57,3,0.0824,,2026-08-30T13:51:03
deepseek-v4-flash|50|two_stage|native|x16|r5,deepseek-v4-flash,50,two_stage,native,5,x16,distractor,recuperacao,delete_notification,cancel_scheduled_notification,delete_notification,13,1,1,0,0,0,0,1096,48,1144,0.5547,57,3,0.1106,,2026-08-30T13:51:04
deepseek-v4-flash|50|two_stage|native|n01|r1,deepseek-v4-flash,50,two_stage,native,1,n01,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1152,68,1220,0.856,54,2,0.0714,,2026-08-30T13:51:04
deepseek-v4-flash|50|two_stage|native|n01|r2,deepseek-v4-flash,50,two_stage,native,2,n01,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1152,53,1205,0.6226,54,2,0.0732,,2026-08-30T13:51:05
deepseek-v4-flash|50|two_stage|native|n01|r3,deepseek-v4-flash,50,two_stage,native,3,n01,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1152,60,1212,0.6959,54,2,0.0899,,2026-08-30T13:51:06
deepseek-v4-flash|50|two_stage|native|n01|r4,deepseek-v4-flash,50,two_stage,native,4,n01,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1152,60,1212,0.6989,54,2,0.0914,,2026-08-30T13:51:07
deepseek-v4-flash|50|two_stage|native|n01|r5,deepseek-v4-flash,50,two_stage,native,5,n01,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1152,60,1212,0.6777,54,2,0.0955,,2026-08-30T13:51:07
deepseek-v4-flash|50|two_stage|native|n02|r1,deepseek-v4-flash,50,two_stage,native,1,n02,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1155,447,1602,4.7331,57,2,0.0732,,2026-08-30T13:51:08
deepseek-v4-flash|50|two_stage|native|n02|r2,deepseek-v4-flash,50,two_stage,native,2,n02,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1155,491,1646,5.0987,57,2,0.0752,,2026-08-30T13:51:13
deepseek-v4-flash|50|two_stage|native|n02|r3,deepseek-v4-flash,50,two_stage,native,3,n02,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1155,407,1562,4.2426,57,2,0.0753,,2026-08-30T13:51:18
deepseek-v4-flash|50|two_stage|native|n02|r4,deepseek-v4-flash,50,two_stage,native,4,n02,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1155,445,1600,4.6158,57,2,0.0965,,2026-08-30T13:51:22
deepseek-v4-flash|50|two_stage|native|n02|r5,deepseek-v4-flash,50,two_stage,native,5,n02,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1155,422,1577,4.4035,57,2,0.0743,,2026-08-30T13:51:27
deepseek-v4-flash|50|two_stage|native|n03|r1,deepseek-v4-flash,50,two_stage,native,1,n03,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1150,335,1485,3.6013,52,2,0.0959,,2026-08-30T13:51:32
deepseek-v4-flash|50|two_stage|native|n03|r2,deepseek-v4-flash,50,two_stage,native,2,n03,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1008,355,1363,3.7975,52,2,0.0748,,2026-08-30T13:51:35
deepseek-v4-flash|50|two_stage|native|n03|r3,deepseek-v4-flash,50,two_stage,native,3,n03,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1150,310,1460,3.2572,52,2,0.072,,2026-08-30T13:51:39
deepseek-v4-flash|50|two_stage|native|n03|r4,deepseek-v4-flash,50,two_stage,native,4,n03,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1150,303,1453,3.1866,52,2,0.0796,,2026-08-30T13:51:43
deepseek-v4-flash|50|two_stage|native|n03|r5,deepseek-v4-flash,50,two_stage,native,5,n03,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1150,313,1463,3.2654,52,2,0.0912,,2026-08-30T13:51:46
deepseek-v4-flash|50|two_stage|native|n04|r1,deepseek-v4-flash,50,two_stage,native,1,n04,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1017,20,1037,0.3751,53,3,0.1061,,2026-08-30T13:51:49
deepseek-v4-flash|50|two_stage|native|n04|r2,deepseek-v4-flash,50,two_stage,native,2,n04,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1017,20,1037,0.2932,53,3,0.0958,,2026-08-30T13:51:50
deepseek-v4-flash|50|two_stage|native|n04|r3,deepseek-v4-flash,50,two_stage,native,3,n04,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1017,20,1037,0.2777,53,3,0.0968,,2026-08-30T13:51:50
deepseek-v4-flash|50|two_stage|native|n04|r4,deepseek-v4-flash,50,two_stage,native,4,n04,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1083,20,1103,0.3904,53,2,0.085,,2026-08-30T13:51:50
deepseek-v4-flash|50|two_stage|native|n04|r5,deepseek-v4-flash,50,two_stage,native,5,n04,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1083,20,1103,0.2835,53,2,0.0889,,2026-08-30T13:51:51
deepseek-v4-flash|50|two_stage|native|n05|r1,deepseek-v4-flash,50,two_stage,native,1,n05,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1011,181,1192,2.0306,55,2,0.0918,,2026-08-30T13:51:51
deepseek-v4-flash|50|two_stage|native|n05|r2,deepseek-v4-flash,50,two_stage,native,2,n05,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1065,156,1221,1.7842,55,2,0.0933,,2026-08-30T13:51:53
deepseek-v4-flash|50|two_stage|native|n05|r3,deepseek-v4-flash,50,two_stage,native,3,n05,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1065,151,1216,1.6074,55,2,0.0878,,2026-08-30T13:51:55
deepseek-v4-flash|50|two_stage|native|n05|r4,deepseek-v4-flash,50,two_stage,native,4,n05,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1011,167,1178,1.7856,55,2,0.0948,,2026-08-30T13:51:57
deepseek-v4-flash|50|two_stage|native|n05|r5,deepseek-v4-flash,50,two_stage,native,5,n05,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1011,151,1162,1.6236,55,2,0.0716,,2026-08-30T13:51:59
deepseek-v4-flash|50|two_stage|native|n06|r1,deepseek-v4-flash,50,two_stage,native,1,n06,no_tool,recuperacao,,,,12,1,1,0,0,0,0,954,30,984,0.4878,57,2,0.0976,,2026-08-30T13:52:01
deepseek-v4-flash|50|two_stage|native|n06|r2,deepseek-v4-flash,50,two_stage,native,2,n06,no_tool,recuperacao,,,,12,1,1,0,0,0,0,954,16,970,0.2531,57,2,0.0853,,2026-08-30T13:52:01
deepseek-v4-flash|50|two_stage|native|n06|r3,deepseek-v4-flash,50,two_stage,native,3,n06,no_tool,recuperacao,,,,12,1,1,0,0,0,0,954,30,984,0.3993,57,2,0.0871,,2026-08-30T13:52:01
deepseek-v4-flash|50|two_stage|native|n06|r4,deepseek-v4-flash,50,two_stage,native,4,n06,no_tool,recuperacao,,,,12,1,1,0,0,0,0,954,16,970,0.2322,57,2,0.0914,,2026-08-30T13:52:02
deepseek-v4-flash|50|two_stage|native|n06|r5,deepseek-v4-flash,50,two_stage,native,5,n06,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1155,30,1185,0.4772,57,2,0.0695,,2026-08-30T13:52:02
deepseek-v4-flash|50|two_stage|native|n07|r1,deepseek-v4-flash,50,two_stage,native,1,n07,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1093,84,1177,1.0434,58,2,0.0931,,2026-08-30T13:52:03
deepseek-v4-flash|50|two_stage|native|n07|r2,deepseek-v4-flash,50,two_stage,native,2,n07,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1093,80,1173,0.8801,58,2,0.0946,,2026-08-30T13:52:04
deepseek-v4-flash|50|two_stage|native|n07|r3,deepseek-v4-flash,50,two_stage,native,3,n07,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1093,84,1177,0.9451,58,2,0.0698,,2026-08-30T13:52:05
deepseek-v4-flash|50|two_stage|native|n07|r4,deepseek-v4-flash,50,two_stage,native,4,n07,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1093,80,1173,0.9035,58,2,0.0755,,2026-08-30T13:52:06
deepseek-v4-flash|50|two_stage|native|n07|r5,deepseek-v4-flash,50,two_stage,native,5,n07,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1093,83,1176,0.9383,58,2,0.0937,,2026-08-30T13:52:07
deepseek-v4-flash|50|two_stage|native|n08|r1,deepseek-v4-flash,50,two_stage,native,1,n08,no_tool,recuperacao,,,search_messages,11,1,0,1,0,0,0,1037,106,1143,1.2709,59,2,0.0978,,2026-08-30T13:52:08
deepseek-v4-flash|50|two_stage|native|n08|r2,deepseek-v4-flash,50,two_stage,native,2,n08,no_tool,recuperacao,,,search_messages,11,1,0,1,0,0,0,1037,105,1142,1.156,59,2,0.0735,,2026-08-30T13:52:09
deepseek-v4-flash|50|two_stage|native|n08|r3,deepseek-v4-flash,50,two_stage,native,3,n08,no_tool,recuperacao,,,search_messages,11,1,0,1,0,0,0,1037,104,1141,1.1462,59,2,0.0732,,2026-08-30T13:52:11
deepseek-v4-flash|50|two_stage|native|n08|r4,deepseek-v4-flash,50,two_stage,native,4,n08,no_tool,recuperacao,,,search_messages,11,1,0,1,0,0,0,1037,105,1142,1.1558,59,2,0.0717,,2026-08-30T13:52:12
deepseek-v4-flash|50|two_stage|native|n08|r5,deepseek-v4-flash,50,two_stage,native,5,n08,no_tool,recuperacao,,,search_messages,11,1,0,1,0,0,0,1037,104,1141,1.1435,59,2,0.0736,,2026-08-30T13:52:13
deepseek-v4-flash|50|two_stage|native|n09|r1,deepseek-v4-flash,50,two_stage,native,1,n09,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1014,83,1097,1.0078,58,2,0.0682,,2026-08-30T13:52:14
deepseek-v4-flash|50|two_stage|native|n09|r2,deepseek-v4-flash,50,two_stage,native,2,n09,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1156,75,1231,0.9538,58,2,0.096,,2026-08-30T13:52:15
deepseek-v4-flash|50|two_stage|native|n09|r3,deepseek-v4-flash,50,two_stage,native,3,n09,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1156,76,1232,0.8646,58,2,0.0725,,2026-08-30T13:52:16
deepseek-v4-flash|50|two_stage|native|n09|r4,deepseek-v4-flash,50,two_stage,native,4,n09,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1156,26,1182,0.3565,58,2,0.0738,,2026-08-30T13:52:17
deepseek-v4-flash|50|two_stage|native|n09|r5,deepseek-v4-flash,50,two_stage,native,5,n09,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1156,79,1235,0.8719,58,2,0.0696,,2026-08-30T13:52:18
deepseek-v4-flash|50|two_stage|native|n10|r1,deepseek-v4-flash,50,two_stage,native,1,n10,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1007,104,1111,1.2397,51,2,0.072,,2026-08-30T13:52:19
deepseek-v4-flash|50|two_stage|native|n10|r2,deepseek-v4-flash,50,two_stage,native,2,n10,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1007,106,1113,1.1776,51,2,0.0918,,2026-08-30T13:52:20
deepseek-v4-flash|50|two_stage|native|n10|r3,deepseek-v4-flash,50,two_stage,native,3,n10,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1007,104,1111,1.1379,51,2,0.0705,,2026-08-30T13:52:21
deepseek-v4-flash|50|two_stage|native|n10|r4,deepseek-v4-flash,50,two_stage,native,4,n10,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1007,106,1113,1.1564,51,2,0.0705,,2026-08-30T13:52:22
deepseek-v4-flash|50|two_stage|native|n10|r5,deepseek-v4-flash,50,two_stage,native,5,n10,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1007,104,1111,1.1389,51,2,0.069,,2026-08-30T13:52:24
deepseek-v4-flash|50|two_stage|native|n11|r1,deepseek-v4-flash,50,two_stage,native,1,n11,no_tool,recuperacao,,,,12,1,1,0,0,0,0,957,370,1327,3.9496,52,2,0.0713,,2026-08-30T13:52:25
deepseek-v4-flash|50|two_stage|native|n11|r2,deepseek-v4-flash,50,two_stage,native,2,n11,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1087,478,1565,5.0588,52,2,0.068,,2026-08-30T13:52:29
deepseek-v4-flash|50|two_stage|native|n11|r3,deepseek-v4-flash,50,two_stage,native,3,n11,no_tool,recuperacao,,,,12,1,1,0,0,0,0,957,362,1319,3.7874,52,2,0.1098,,2026-08-30T13:52:34
deepseek-v4-flash|50|two_stage|native|n11|r4,deepseek-v4-flash,50,two_stage,native,4,n11,no_tool,recuperacao,,,,12,1,1,0,0,0,0,957,269,1226,2.8195,52,2,0.0739,,2026-08-30T13:52:38
deepseek-v4-flash|50|two_stage|native|n11|r5,deepseek-v4-flash,50,two_stage,native,5,n11,no_tool,recuperacao,,,,12,1,1,0,0,0,0,957,319,1276,3.3336,52,2,0.0974,,2026-08-30T13:52:41
deepseek-v4-flash|50|two_stage|native|n12|r1,deepseek-v4-flash,50,two_stage,native,1,n12,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1099,142,1241,1.6338,53,2,0.0833,,2026-08-30T13:52:44
deepseek-v4-flash|50|two_stage|native|n12|r2,deepseek-v4-flash,50,two_stage,native,2,n12,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1099,142,1241,1.53,53,2,0.0668,,2026-08-30T13:52:46
deepseek-v4-flash|50|two_stage|native|n12|r3,deepseek-v4-flash,50,two_stage,native,3,n12,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1099,142,1241,1.511,53,2,0.0867,,2026-08-30T13:52:48
deepseek-v4-flash|50|two_stage|native|n12|r4,deepseek-v4-flash,50,two_stage,native,4,n12,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1099,148,1247,1.5739,53,2,0.0711,,2026-08-30T13:52:49
deepseek-v4-flash|50|two_stage|native|n12|r5,deepseek-v4-flash,50,two_stage,native,5,n12,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1099,135,1234,1.4694,53,2,0.0741,,2026-08-30T13:52:51
deepseek-v4-flash|50|two_stage|native|n13|r1,deepseek-v4-flash,50,two_stage,native,1,n13,no_tool,recuperacao,,,,11,1,1,0,0,0,0,904,18,922,0.3466,52,2,0.0701,,2026-08-30T13:52:52
deepseek-v4-flash|50|two_stage|native|n13|r2,deepseek-v4-flash,50,two_stage,native,2,n13,no_tool,recuperacao,,,,11,1,1,0,0,0,0,904,18,922,0.2542,52,2,0.0718,,2026-08-30T13:52:53
deepseek-v4-flash|50|two_stage|native|n13|r3,deepseek-v4-flash,50,two_stage,native,3,n13,no_tool,recuperacao,,,,11,1,1,0,0,0,0,904,18,922,0.267,52,2,0.091,,2026-08-30T13:52:53
deepseek-v4-flash|50|two_stage|native|n13|r4,deepseek-v4-flash,50,two_stage,native,4,n13,no_tool,recuperacao,,,,11,1,1,0,0,0,0,904,18,922,0.2448,52,2,0.0729,,2026-08-30T13:52:53
deepseek-v4-flash|50|two_stage|native|n13|r5,deepseek-v4-flash,50,two_stage,native,5,n13,no_tool,recuperacao,,,,11,1,1,0,0,0,0,904,18,922,0.2452,52,2,0.0703,,2026-08-30T13:52:54
deepseek-v4-flash|50|two_stage|native|n14|r1,deepseek-v4-flash,50,two_stage,native,1,n14,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1153,340,1493,3.6454,55,2,0.0751,,2026-08-30T13:52:54
deepseek-v4-flash|50|two_stage|native|n14|r2,deepseek-v4-flash,50,two_stage,native,2,n14,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1153,452,1605,4.691,55,2,0.0716,,2026-08-30T13:52:58
deepseek-v4-flash|50|two_stage|native|n14|r3,deepseek-v4-flash,50,two_stage,native,3,n14,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1153,372,1525,3.8876,55,2,0.09,,2026-08-30T13:53:03
deepseek-v4-flash|50|two_stage|native|n14|r4,deepseek-v4-flash,50,two_stage,native,4,n14,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1153,381,1534,3.9887,55,2,0.0701,,2026-08-30T13:53:07
deepseek-v4-flash|50|two_stage|native|n14|r5,deepseek-v4-flash,50,two_stage,native,5,n14,no_tool,recuperacao,,,,13,1,1,0,0,0,0,1153,380,1533,3.9531,55,2,0.0836,,2026-08-30T13:53:11
deepseek-v4-flash|50|two_stage|native|n15|r1,deepseek-v4-flash,50,two_stage,native,1,n15,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1111,104,1215,1.2498,62,2,0.0974,,2026-08-30T13:53:15
deepseek-v4-flash|50|two_stage|native|n15|r2,deepseek-v4-flash,50,two_stage,native,2,n15,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1111,104,1215,1.143,62,2,0.0689,,2026-08-30T13:53:16
deepseek-v4-flash|50|two_stage|native|n15|r3,deepseek-v4-flash,50,two_stage,native,3,n15,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1111,108,1219,1.1862,62,2,0.0981,,2026-08-30T13:53:17
deepseek-v4-flash|50|two_stage|native|n15|r4,deepseek-v4-flash,50,two_stage,native,4,n15,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1111,14,1125,0.2231,62,2,0.0719,,2026-08-30T13:53:19
deepseek-v4-flash|50|two_stage|native|n15|r5,deepseek-v4-flash,50,two_stage,native,5,n15,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1111,14,1125,0.205,62,2,0.0706,,2026-08-30T13:53:19
deepseek-v4-flash|50|two_stage|native|n16|r1,deepseek-v4-flash,50,two_stage,native,1,n16,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1025,34,1059,0.53,54,3,0.0837,,2026-08-30T13:53:19
deepseek-v4-flash|50|two_stage|native|n16|r2,deepseek-v4-flash,50,two_stage,native,2,n16,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1025,34,1059,0.4075,54,3,0.1015,,2026-08-30T13:53:20
deepseek-v4-flash|50|two_stage|native|n16|r3,deepseek-v4-flash,50,two_stage,native,3,n16,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1025,34,1059,0.411,54,3,0.1038,,2026-08-30T13:53:20
deepseek-v4-flash|50|two_stage|native|n16|r4,deepseek-v4-flash,50,two_stage,native,4,n16,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1025,34,1059,0.3801,54,3,0.0815,,2026-08-30T13:53:21
deepseek-v4-flash|50|two_stage|native|n16|r5,deepseek-v4-flash,50,two_stage,native,5,n16,no_tool,recuperacao,,,,12,1,1,0,0,0,0,1025,34,1059,0.3816,54,3,0.0793,,2026-08-30T13:53:21
deepseek-v4-flash|50|full|json_prompt|d01|r1,deepseek-v4-flash,50,full,json_prompt,1,d01,direct,invocacao,send_message,,search_users,50,1,0,0,0,0,0,1324,19,1343,0.2637,0,0,0.0,,2026-08-30T13:53:22
deepseek-v4-flash|50|full|json_prompt|d01|r2,deepseek-v4-flash,50,full,json_prompt,2,d01,direct,invocacao,send_message,,search_users,50,1,0,0,0,0,0,1324,19,1343,0.282,0,0,0.0,,2026-08-30T13:53:22
deepseek-v4-flash|50|full|json_prompt|d01|r3,deepseek-v4-flash,50,full,json_prompt,3,d01,direct,invocacao,send_message,,send_message,50,1,1,0,0,0,0,1324,31,1355,0.3977,0,0,0.0,,2026-08-30T13:53:22
deepseek-v4-flash|50|full|json_prompt|d01|r4,deepseek-v4-flash,50,full,json_prompt,4,d01,direct,invocacao,send_message,,send_message,50,1,1,0,0,0,0,1324,31,1355,0.4038,0,0,0.0,,2026-08-30T13:53:23
deepseek-v4-flash|50|full|json_prompt|d01|r5,deepseek-v4-flash,50,full,json_prompt,5,d01,direct,invocacao,send_message,,search_users,50,1,0,0,0,0,0,1324,19,1343,0.2566,0,0,0.0,,2026-08-30T13:53:23
deepseek-v4-flash|50|full|json_prompt|d02|r1,deepseek-v4-flash,50,full,json_prompt,1,d02,direct,invocacao,list_messages,,list_messages,50,1,1,0,0,0,0,1326,23,1349,0.3166,0,0,0.0,,2026-08-30T13:53:23
deepseek-v4-flash|50|full|json_prompt|d02|r2,deepseek-v4-flash,50,full,json_prompt,2,d02,direct,invocacao,list_messages,,list_messages,50,1,1,0,0,0,0,1326,23,1349,0.3084,0,0,0.0,,2026-08-30T13:53:24
deepseek-v4-flash|50|full|json_prompt|d02|r3,deepseek-v4-flash,50,full,json_prompt,3,d02,direct,invocacao,list_messages,,list_messages,50,1,1,0,0,0,0,1326,23,1349,0.3258,0,0,0.0,,2026-08-30T13:53:24
deepseek-v4-flash|50|full|json_prompt|d02|r4,deepseek-v4-flash,50,full,json_prompt,4,d02,direct,invocacao,list_messages,,list_messages,50,1,1,0,0,0,0,1326,23,1349,0.3214,0,0,0.0,,2026-08-30T13:53:24
deepseek-v4-flash|50|full|json_prompt|d02|r5,deepseek-v4-flash,50,full,json_prompt,5,d02,direct,invocacao,list_messages,,list_messages,50,1,1,0,0,0,0,1326,23,1349,0.3243,0,0,0.0,,2026-08-30T13:53:25
deepseek-v4-flash|50|full|json_prompt|d03|r1,deepseek-v4-flash,50,full,json_prompt,1,d03,direct,invocacao,delete_message,,delete_message,50,1,1,0,0,0,0,1314,22,1336,0.3041,0,0,0.0,,2026-08-30T13:53:25
deepseek-v4-flash|50|full|json_prompt|d03|r2,deepseek-v4-flash,50,full,json_prompt,2,d03,direct,invocacao,delete_message,,delete_message,50,1,1,0,0,0,0,1314,22,1336,0.2974,0,0,0.0,,2026-08-30T13:53:25
deepseek-v4-flash|50|full|json_prompt|d03|r3,deepseek-v4-flash,50,full,json_prompt,3,d03,direct,invocacao,delete_message,,delete_message,50,1,1,0,0,0,0,1314,22,1336,0.2872,0,0,0.0,,2026-08-30T13:53:25
deepseek-v4-flash|50|full|json_prompt|d03|r4,deepseek-v4-flash,50,full,json_prompt,4,d03,direct,invocacao,delete_message,,delete_message,50,1,1,0,0,0,0,1314,22,1336,0.2879,0,0,0.0,,2026-08-30T13:53:26
deepseek-v4-flash|50|full|json_prompt|d03|r5,deepseek-v4-flash,50,full,json_prompt,5,d03,direct,invocacao,delete_message,,delete_message,50,1,1,0,0,0,0,1314,22,1336,0.3111,0,0,0.0,,2026-08-30T13:53:26
deepseek-v4-flash|50|full|json_prompt|d04|r1,deepseek-v4-flash,50,full,json_prompt,1,d04,direct,invocacao,edit_message,,edit_message,50,1,1,0,0,0,0,1319,32,1351,0.4098,0,0,0.0,,2026-08-30T13:53:26
deepseek-v4-flash|50|full|json_prompt|d04|r2,deepseek-v4-flash,50,full,json_prompt,2,d04,direct,invocacao,edit_message,,edit_message,50,1,1,0,0,0,0,1319,32,1351,0.4045,0,0,0.0,,2026-08-30T13:53:27
deepseek-v4-flash|50|full|json_prompt|d04|r3,deepseek-v4-flash,50,full,json_prompt,3,d04,direct,invocacao,edit_message,,edit_message,50,1,1,0,0,0,0,1319,32,1351,0.39,0,0,0.0,,2026-08-30T13:53:27
deepseek-v4-flash|50|full|json_prompt|d04|r4,deepseek-v4-flash,50,full,json_prompt,4,d04,direct,invocacao,edit_message,,edit_message,50,1,1,0,0,0,0,1319,32,1351,0.3927,0,0,0.0,,2026-08-30T13:53:28
deepseek-v4-flash|50|full|json_prompt|d04|r5,deepseek-v4-flash,50,full,json_prompt,5,d04,direct,invocacao,edit_message,,edit_message,50,1,1,0,0,0,0,1319,32,1351,0.4085,0,0,0.0,,2026-08-30T13:53:28
deepseek-v4-flash|50|full|json_prompt|d05|r1,deepseek-v4-flash,50,full,json_prompt,1,d05,direct,invocacao,search_messages,,search_messages,50,1,1,0,0,0,0,1319,30,1349,0.3775,0,0,0.0,,2026-08-30T13:53:28
